No,자료유형,등록번호,자료명,저자,출판사,출판년도,청구기호,자료상태,소장처,화폐구분,가격,ISBN
10870,단행본,KM00136829,공부의 발견,정순우 [지음],현암사,2007,152.21 정56ㄱ,대출가능,자료실,￦,15000,9788932314297
10871,단행본,KM00136827,고조선은 대륙의 지배자였다,이덕일[외 지음],역사의 아침,2006,911.021 이24ㄱ,대출가능,자료실,￦,13000,8995884908
10872,단행본,KM00136826,경이로운 생명,팀 플래너리[글],지호,2006,472.5 플293ㄱ,대출가능,자료실,￦,13000,8959090166
10873,단행본,KM00136825,건축에게 시대를 묻다,민현식[지음],돌베게,2006,610.911 민94ㄱ,대출가능,자료실,￦,23000,8971992484
10874,단행본,KM00136824,거인들의 어깨 위에 서서,스티븐 호킹 [편저];김동광 [옮김],까치글방,2006,400.99 호878ㄱ,대출가능,자료실,￦,17000,8972914142
10875,단행본,KM00136823,거문고 줄 꽂아놓고,이승수 [지음],돌베개,2006,810.905 이57ㄱ,대출가능,자료실,￦,9500,8971992468
10876,단행본,KM00136822,개념어사전,남경태[지음],들녘,2006,001.303 남14ㄱ,대출가능,자료실,￦,0,8975275582
10877,단행본,KM00136821,갈릴레오의 손가락,피터 앳킨스[지음];이한음[옮김],이레,2006,400 앳878ㄱ,대출가능,자료실,￦,28000,8957090886
10878,단행본,KM00136820,4천만의 국어책,이재성 지음,들녘,2006,715 이73ㅅ,대출가능,자료실,￦,14000,8975275574
10879,단행본,KM00136818,(2007작가가 선정한) 오늘의 소설,박완서 [외],작가,2006,813.6 박65오,대출가능,자료실,￦,10000,8989251583
10880,단행본,KM00136817,행복,리즈 호가드 [지음];이경아 [옮김],예담,2006,191.6 호12ㅎ,대출가능,자료실,￦,17000,8959131628
10881,단행본,KM00136816,"명성황후,제국을 일으키다",한영우[지음],효형출판,2006,911.059 한64ㅁ,대출가능,자료실,￦,20000,8958720352
10882,단행본,KM00136815,명작에게 길을 묻다,송정림 [지음];유재형 [그림],갤리온,2007,029.1 송74ㅁ,대출가능,자료실,￦,13000,9788901062570
10883,단행본,KM00136814,모차르트. 4: 신이 사랑한 자,크리스티앙 자크[지음];성귀수[옮김],문학동네,2007,863 자877ㅁ v.4,대출가능,자료실,￦,10500,9788954602709
10884,단행본,KM00136813,모차르트. 3: 불의 단련,크리스티앙 자크[지음];성귀수[옮김],문학동네,2007,863 자877ㅁ v.3,대출가능,자료실,￦,10500,9788954602693
10885,단행본,KM00136812,모차르트. 2: 비밀의 서약,크리스티앙 자크[지음];성귀수[옮김],문학동네,2007,863 자877ㅁ v.2,대출가능,자료실,￦,10500,9788954602686
10886,단행본,KM00136811,모차르트. 1: 대마법사,크리스티앙 자크[지음];성귀수 [옮김],문학동네,2007,863 자877ㅁ v.1,대출가능,자료실,￦,10500,9788954602679
10887,단행본,KM00136810,무지개. 2,데이비드 허버트 로렌스 [지음],민음사,2007,843 로294ㅁ v.2,대출가능,민음사 전집,￦,10000,8937461366
10888,단행본,KM00136809,무지개. 1,데이비드 허버트 로렌스 [지음],민음사,2007,843 로294ㅁ v.1,대출가능,민음사 전집,￦,10000,8937461358
10889,단행본,KM00136808,미국 문화의 기초,이현송 [지음],한울아카데미,2006,942 이94ㅁ,대출가능,자료실,￦,24000,8946036052
10890,단행본,KM00136807,문밖에 나서니 갈곳이 없구나,최기숙[지음],서해문집,2007,910 최18ㅁ,대출가능,자료실,￦,11900,9788974833060
10891,단행본,KM00136806,"물리, 가볍게 뛰어 넘기",최경희 [지음],동녘,1999,420 최14ㅁ,대출가능,자료실,￦,6000,8972973793
10892,단행본,KM00136805,"미국 로스쿨,로펌에 도전하라",손창호 J.D[지음],럭스미디어,2007,377.7 손82ㅁ,대출가능,자료실,￦,12000,9788989822981
10893,단행본,KM00136804,미래,수잔 그린필드[지음];전대호 [옮김],지호,2006,402 그298ㅁ,대출가능,자료실,￦,15000,8959090093
10894,단행본,KM00136803,미래를 심는 사람,피에르 라비;니콜라 윌로[지음];배영란[옮김],조화로운삶,2007,539.904 라48ㅁ,대출가능,자료실,￦,13000,9788992378031
10895,단행본,KM00136802,미술을 철학한다,이광래[지음],미술문화,2007,601 이15ㅁ,대출가능,자료실,￦,17000,9788991847255
10896,단행본,KM00136801,새로운 인생,오르한 파묵[지음];이난아 [옮김],민음사,2007,839.4 파36ㅅ,대출가능,민음사 전집,￦,9000,9788937461347
10897,단행본,KM00136800,향수,파트리크 쥐스킨트[저]; 강명순[옮김],열린책들,2000,853 쥐57ㅎ c.2,대출가능,자료실,￦,0,9788932903187
10898,단행본,KM00136799,허준을 꿈꾸는 아이들,김태균;김주철[지음];신훈[그림],북라인,2003,519 김883ㅎ,대출가능,자료실,￦,0,8989847222
10899,단행본,KM00136798,헬로 러블리,강서재 [지음],위즈덤하우스,2006,813.6 강54ㅎ,대출가능,자료실,￦,9800,8959131849
10900,단행본,KM00136797,현대 우주론을 만든 위대한 발견들,찰스 세이프 [지음]; 안인희 [옮김],소소,2005,443.1 세68ㅎ,대출가능,자료실,￦,12000,8990247241
10901,단행본,KM00136795,호미,박완서 [지음],열림원,2007,814.6 박65호,대출가능,자료실,￦,9800,9788970635415
10902,단행본,KM00136794,화성에서 온 수학자,브루스 쉐흐터 [지음];박영훈 [옮김],지호,1999,410 쉐97ㅎ,대출가능,자료실,￦,12000,8986270307
10903,단행본,KM00136791,흑설공주 이야기. 2,바바라 G. 워커 [지음] ; 박혜란 [옮김],뜨인돌,2005,843 워874ㅎ v.2,대출가능,자료실,￦,7500,9788958071402
10904,단행본,KM00136790,흑설공주 이야기. 1,바바라 G.워커 [지음];박혜란 [옮김],뜨인돌,2007,843 워874ㅎ v.1,대출가능,자료실,￦,7500,9788986183733
10905,단행본,KM00136789,롱테일 경제학,크리스 앤더슨 [지음],랜덤하우스,2006,325.1 앤24ㄹ,대출가능,자료실,￦,19500,8925502011
10906,단행본,KM00136788,렘브란트의 유산,미셸 로스캠 애빙 [지음];김지원 [옮김],청아출판사,2006,653.269 애48ㄹ,대출가능,자료실,￦,35000,8936803379
10907,단행본,KM00136787,로마인 이야기. 15: 로마세계의 종언,시오노 나나미 [지음];김석희 [옮김],한길사,2007,922 나192ㄹ v.15,대출가능,자료실,￦,12000,9788935654888
10908,단행본,KM00136786,로마인 이야기. 14: 그리스도의 승리,시오노 나나미 [지음];김석희 [옮김],한길사,2006,922 나192ㄹ v.14,대출가능,자료실,￦,12000,8935654876
10909,단행본,KM00136785,라디오 데이즈,하재연[지음],문학과지성사,2007,811.6 하73ㄹ,대출가능,자료실,￦,6000,8932017433
10910,단행본,KM00136783,땅콩으로 세상을 바꾼 위대한 과학자 조지 카버,샘 웰만 [지음];손덕호 [옮김],상상북스,2006,400.99 웰32ㄸ,대출가능,자료실,￦,8600,8985481851
10911,단행본,KM00136774,마인드 세트,존 나이스비트 [지음];안진환;박슬라 [옮김],비즈니스북스,2006,331.54 나68ㅁ,대출가능,자료실,￦,8000,8991204309
10912,단행본,KM00136773,메타피지컬 클럽,루이스 메넌드[지음];정주연[옮김],민음사,2007,942 메194ㅁ,대출가능,자료실,￦,22000,9788937425387
10913,단행본,KM00136772,과학으로 생각한다,이상욱;홍성욱;장대익;이중원[지음],동아시아,2007,401 이52ㄱ,대출가능,자료실,￦,14000,8988165764
10914,단행본,KM00136771,과학의 열쇠,로버트 M. 헤이즌;제임스 트레필 [지음],교양인,2005,400 헤68ㄱ,대출가능,자료실,￦,15000,8995530065
10915,단행본,KM00136770,관자,관중[지음];김필수;고대혁;장승구;신창호 [함께 옮김],소나무,2006,152.25 관76ㄱ,대출가능,자료실,￦,38000,8971393300
10916,단행본,KM00136769,괴델과 아인슈타인,펠레 유어그라우 [지음];곽영직;오채환 [공]옮김,지호,2005,420.12 유64ㄱ,대출가능,2층 자료실,￦,15000,8959090069
10917,단행본,KM00136768,구름을 만들어보세요,K.C. 콜  [지음];이충호 [옮김],해냄,2003,420 콜874ㄱ,대출가능,2층 자료실,￦,12000,8973374974
10918,단행본,KM00136767,국가의 역할,장하준[지음];이종태;황해선[옮김],부키,2007,322 장92ㄱ,대출가능,자료실,￦,16000,9788960510029
10919,단행본,KM00136765,그레이트 비욘드,폴 핼펀 [지음];곽영직[옮김],지호,2007,420.1 핼894ㄱ,대출가능,자료실,￦,18000,8959090220
10920,단행본,KM00136764,그림과 함께 보는 조용헌의 담화(談畵),조용헌[지음],랜덤하우스,2007,188.5 조65ㄱ,대출가능,자료실,￦,13000,9788925506272
10921,단행본,KM00136763,끄르일로프 우화집,이반 끄르일로프 [지음];정막래 [옮김],문학과지성사,2006,892.8 끄297ㄲ,대출가능,자료실,￦,18000,8932016739
10922,단행본,KM00136762,나를 사랑하는 법,엔도 슈사쿠[지음];한은미[옮김],시아출판사,2003,834 슈52ㄴ,대출가능,자료실,￦,8700,8981441065
10923,단행본,KM00136760,나만모르는우리말,조경숙;김슬옹;김형배[지음],모멘토,2006,710 조14ㄴ,대출가능,자료실,￦,12000,8991136133
10924,단행본,KM00136759,내가만난 인도인,김도영 [지음],산지니,2006,309.115 김25ㄴ,대출가능,자료실,￦,13000,8992235070
10925,단행본,KM00136758,내 안의 사막 고비를 건너다,라인홀트 메스너[지음];모명숙[옮김],황금나침반,2006,856 메57ㄴ,대출가능,자료실,￦,10000,8991949991
10926,단행본,KM00136757,천사는 여기 머문다. 31,전경린 외 지음,문학사상사,2006,810.82 전14ㅊ v.31,대출가능,자료실,￦,10000,9788970127774
10927,단행본,KM00136756,철없는 전자와 파란만장한 미토콘드리아 그리고 인류씨이야기,서형[지음],지성사,2006,400 서94ㅊ,대출가능,자료실,￦,15000,897889139X
10928,단행본,KM00136755,철학 예술을 읽다,철학아카데미 [지음],동녁,2006,600.1 철92ㅊ,대출가능,자료실,￦,18000,8972975095
10929,단행본,KM00136754,철학카페에서 문학읽기,김용규[지음],웅진지식하우스,2007,809 김65ㅊ,대출가능,자료실,￦,12000,9788901061252
10930,단행본,KM00136751,(청소년을 위한)서양과학사,손영운,두리미디어,2005,409 손64ㅅ c.3,대출가능,자료실,￦,15000,8977151392
10931,단행본,KM00136750,(청소년을 위한)서양과학사,손영운,두리미디어,2005,409 손64ㅅ c.2,대출가능,자료실,￦,15000,8977151392
10932,단행본,KM00136748,청소년을 위한 한국음악사,송혜진 [지음],두리미디어,2007,679.09 송94ㅊ,대출가능,자료실,￦,15000,9788977151628
10933,단행본,KM00136747,청소부 밥,토드 홉킨스;레이 힐버트 [지음];신윤경 [옮김],위즈덤하우스,2006,848 홉878ㅊ,대출가능,자료실,￦,0,898931397X
10934,단행본,KM00136746,(최재천의) 인간과 동물,최재천[지음],궁리,2007,491.508 최73ㅇ,대출가능,자료실,￦,16800,9788958200782
10935,단행본,KM00136745,최후의 만찬은 누가 차렸을까,로잘린드 마일스 [지음];신성림 [옮김],동녘,2005,337.1 마68ㅊ,대출가능,자료실,￦,18000,8972974862
10936,단행본,KM00136744,침팬지 폴리틱스,프란스 드 발 [지음];황상익[옮김],바다출판사,2004,499.8 발897ㅊ,대출가능,자료실,￦,18000,8955612273
10937,단행본,KM00136743,카불의 책장수,오스네 사이에르스타드 [지음];권민정 [옮김],아름드리미디어,2005,859.82 사68ㅋ,대출가능,자료실,￦,12000,8988404564
10938,단행본,KM00136741,캐비닛,김언수 [지음],문학동네,2006,813.6 김64ㅋ,대출가능,자료실,￦,9800,8954602592
10939,단행본,KM00136740,세상을 바꾼 궁전,클라우스 라이홀트 [지음];김현우 [옮김],예담,2006,611 라68ㅅ,대출가능,자료실,￦,30000,8959131466
10940,단행본,KM00136739,"셰르파,히말라야의 전설",조너선 닐 [지음];서영철 [옮김],지호,2006,699.10984 닐75ㅅ,대출가능,자료실,￦,18000,8959090204
10941,단행본,KM00136737,손 안의 박물관,이광표[지음],효형출판,2006,600.15 이15ㅅ,대출가능,자료실,￦,12000,8958720344
10942,단행본,KM00136734,수학콘서트,박경미[지음],동아시아,2006,410 박14수,대출가능,자료실,￦,12000,8988165748
10943,단행본,KM00136733,슬롯,신경진[지음],문이당,2007,813.6 신14ㅅ,대출가능,자료실,￦,9800,9788974563578
10944,단행본,KM00136732,습관의 심리학,곽금주[지음],갤리온,2007,189 곽17ㅅ,대출가능,자료실,￦,12000,9788901063676
10945,단행본,KM00136731,시티즌 빈스,제스 월터 [지음];이선혜 [옮김],영림카디널,2007,843 월884ㅅ,대출가능,자료실,￦,10000,9788984013186
10946,단행본,KM00136730,식탁 위의 비타민 미네랄 사전,최현석 [지음],지성사,2007,594.1 최94ㅅ,대출가능,자료실,￦,13000,9788978891493
10947,단행본,KM00136728,신데렐라가 된 하녀,바비 할더[지음];강성희[옮김],문이당,2006,892.55 할24ㅅ,대출가능,자료실,￦,9000,8974563509
10948,단행본,KM00136727,신비의 섬. 3,쥘 베른[지음];김석희[옮김],열림원,2006,863 베297ㅅ김 v.3,대출가능,자료실,￦,9000,897063522X
10949,단행본,KM00136726,신비의 섬. 2,쥘 베른 [지음];김석희[옮김],열림원,2006,863 베297ㅅ김 v.2,대출가능,자료실,￦,9000,8970635211
10950,단행본,KM00136725,신비의 섬. 1,쥘 베른[지음];김석희[옮김],열림원,2006,863 베297ㅅ김 v.1,대출가능,자료실,￦,9000,8970635203
10951,단행본,KM00136724,사막이 부른다,마이클 메어스[지음];스티브 제이 굴드[서문];정주연 [옮김,해나무,2007,477.09 메64ㅅ,대출가능,자료실,￦,18000,9788989799658
10952,단행본,KM00136723,삶은 문제해결의 연속이다,칼 포퍼[지음];허형은[옮김],부글북스,2006,300.1 포894ㅅ,대출가능,자료실,￦,0,8992307039
10953,단행본,KM00136722,산에 올라 세상을 읽다,김선미 [지음],영림카디널,2006,699.104 김54ㅅ,대출가능,자료실,￦,10000,8984011118
10954,단행본,KM00136721,삼인 삼색 미학 오디세이. 3: 포스트모더니즘 미와 예술의 세계,진중권 [원작]; 김태권 [글; 그림],휴머니스트,2006,601 진76ㅅ v.3,대출가능,자료실,￦,11000,8958621095
10955,단행본,KM00136720,삼인 삼색 미학 오디세이. 2: 모더니즘 미와 예술의 세계,진중권 [원작]; 이우일 [글; 그림],휴머니스트,2006,601 진76ㅅ v.2,대출가능,자료실,￦,12000,8958621087
10956,단행본,KM00136719,삼인 삼색 미학 오디세이. 1: 원시~근대 미와 예술의 세계,진중권 [원작]; 현태준 [글; 그림],휴머니스트,2006,601 진76ㅅ v.1,대출가능,자료실,￦,10000,8958621079
10957,단행본,KM00136718,(미래산업을 주도하는)세계 자동차 전쟁,마에마 다카노리[지음];박일근 [옮김],시아출판사,2006,559.3447 다872ㅅ,대출가능,자료실,￦,12000,8981441391
10958,단행본,KM00136717,세계를 바꾼 가장 위대한 101가지 발명품,한스 요하힘 브라운 [지음];김현정[옮김],플래닛미디어,2006,507.5 브292ㅅ,대출가능,자료실,￦,12000,8992326068
10959,단행본,KM00136716,세계를 바꾼 연설과 선언,이종훈 [엮어 옮김];김희남 [그림],서해문집,2006,909 이75ㅅ,대출가능,자료실,￦,11900,8974832712
10960,단행본,KM00136715,세계의 테크노폴,마뉴엘 카스텔;피터 홀 [지음];강현수[옮김],한울아카데미,2006,539.73 카57ㅅ,대출가능,자료실,￦,0,8946036257
10961,단행본,KM00136714,세상에서 가장 든든한 힘 아버지,왕쉬에량;유천석 [외지음];이영아[옮김],북클릭,2006,828 왕56ㅅ,대출가능,자료실,￦,9500,899586950X
10962,단행본,KM00136713,세상에서 가장 아름다운 실험 열 가지,로버트 P. 크리즈 [지음];김명남 [옮김],지호,2006,404 크298ㅅ,대출가능,자료실,￦,15000,8959090190
10963,단행본,KM00136712,낭만 동화집. 2,요한 볼프강 폰 괴테 [외지음],이룸,2006,850 괴884ㄴ v.2,대출가능,자료실,￦,15000,8957073213
10964,단행본,KM00136711,낭만 동화집 . 1,요한 볼프강 폰 괴테 [외지음];차경아 [외 옮김],이룸,2006,850 괴884ㄴ v.1,대출가능,자료실,￦,15000,8957073205
10965,단행본,KM00136710,"선조,조선의 난세를 넘다",이한우[지음],해냄,2007,911.055 이92ㅅ,대출가능,자료실,￦,13000,9788973378272
10966,단행본,KM00136709,"10대,꿈에도 전략이 필요하다",황성주[글],예가람,2006,199 황54ㅅ,대출가능,자료실,￦,9500,8995854022
10967,단행본,KM00136708,나는 대한민국 외과의사다,민병철 [지음],새론북스,2006,818 민44ㄴ,대출가능,자료실,￦,10000,8991605559
